provider,mode,query_id,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_count,returned_chars,returned_words,latency_ms,retrieved_ids,relevant_ids,prohibited_ids
hindsight,raw,Q001,exact,1.0,1.0,0.2,0.3333333333333333,1.0,0.0,0,,5,412,64,73.89600004535168,"['M026', 'M030', 'M001', 'M043', 'M011']",['M001'],[]
hindsight,raw,Q002,exact,1.0,1.0,0.2,0.5,1.0,0.0,0,,5,491,76,36.36254102457315,"['M023', 'M002', 'M004', 'M024', 'M037']",['M002'],[]
hindsight,raw,Q003,exact,0.0,0.0,0.0,0.0,0.0,0.4,2,0.0,5,400,58,27.874458930455148,"['M014', 'M038', 'M035', 'M044', 'M036']",['M005'],"['M035', 'M036']"
hindsight,raw,Q004,semantic,1.0,1.0,0.2,0.3333333333333333,1.0,0.0,0,,5,639,95,28.41629204340279,"['M045', 'M025', 'M006', 'M026', 'M028']",['M006'],[]
hindsight,raw,Q005,semantic,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,400,58,49.72787504084408,"['M035', 'M033', 'M044', 'M034', 'M014']",['M007'],[]
hindsight,raw,Q006,semantic,1.0,1.0,0.2,0.25,1.0,0.0,0,,5,473,72,24.39083403442055,"['M029', 'M036', 'M047', 'M008', 'M025']",['M008'],[]
hindsight,raw,Q007,temporal_current,1.0,1.0,0.2,0.5,1.0,0.2,1,1.0,5,336,51,24.797042016871274,"['M048', 'M012', 'M011', 'M021', 'M017']",['M012'],['M011']
hindsight,raw,Q008,temporal_current,1.0,1.0,0.2,0.5,1.0,0.2,1,1.0,5,365,49,22.821165970526636,"['M040', 'M014', 'M013', 'M022', 'M032']",['M014'],['M013']
hindsight,raw,Q009,temporal_current,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,355,51,24.98533297330141,"['M016', 'M022', 'M039', 'M015', 'M021']",['M016'],['M015']
hindsight,raw,Q010,temporal_asof,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,350,49,54.96395891532302,"['M016', 'M033', 'M019', 'M034', 'M018']",['M013'],['M014']
hindsight,raw,Q011,temporal_asof,1.0,1.0,0.2,0.3333333333333333,1.0,0.2,1,1.0,5,359,52,39.45583291351795,"['M016', 'M009', 'M011', 'M012', 'M033']",['M011'],['M012']
hindsight,raw,Q012,multihop,1.0,1.0,0.6,0.5,1.0,0.0,0,,5,419,61,30.325958970934153,"['M049', 'M018', 'M017', 'M045', 'M019']","['M017', 'M018', 'M019']",[]
hindsight,raw,Q013,multihop,1.0,1.0,0.6,1.0,1.0,0.0,0,,5,324,45,26.412583072669804,"['M022', 'M020', 'M021', 'M039', 'M030']","['M020', 'M021', 'M022']",[]
hindsight,raw,Q014,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,512,77,28.30045809969306,"['M023', 'M024', 'M019', 'M002', 'M004']",['M023'],['M024']
hindsight,raw,Q015,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,583,85,35.07933299988508,"['M025', 'M026', 'M028', 'M029', 'M006']",['M025'],['M026']
hindsight,raw,Q016,procedure,1.0,1.0,0.2,0.5,1.0,0.2,1,1.0,5,571,81,30.79200000502169,"['M044', 'M027', 'M028', 'M046', 'M043']",['M027'],['M028']
hindsight,raw,Q017,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,377,59,29.02224997524172,"['M044', 'M036', 'M045', 'M005', 'M035']",['M044'],['M045']
hindsight,raw,Q018,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,398,61,31.527125043794513,"['M046', 'M047', 'M033', 'M034', 'M010']",['M046'],['M047']
hindsight,raw,Q019,scope,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,305,45,26.766000082716346,"['M029', 'M033', 'M031', 'M030', 'M014']",['M029'],['M030']
hindsight,raw,Q020,scope,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,291,43,29.339791042730212,"['M032', 'M031', 'M030', 'M034', 'M014']",['M032'],['M031']
hindsight,raw,Q021,scope,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,285,40,28.48979108966887,"['M033', 'M034', 'M029', 'M043', 'M031']",['M033'],['M034']
hindsight,raw,Q022,temporal_current,1.0,1.0,0.2,0.25,1.0,0.0,0,1.0,5,361,49,43.730625067837536,"['M038', 'M013', 'M035', 'M042', 'M043']",['M042'],['M041']
hindsight,raw,Q023,conflict,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,437,63,38.7973339529708,"['M044', 'M014', 'M034', 'M033', 'M042']",['M043'],[]
hindsight,raw,Q024,protocol,1.0,0.5,0.2,0.3333333333333333,0.0,0.2,1,1.0,5,561,86,33.04074995685369,"['M027', 'M028', 'M010', 'M037', 'M023']","['M009', 'M010']","['M037', 'M038']"
hindsight,raw,Q025,negative,0.0,1.0,0.0,0.0,0.0,0.0,0,,5,420,61,29.01087503414601,"['M014', 'M045', 'M004', 'M013', 'M035']",[],[]
hindsight,raw,Q026,negative,0.0,1.0,0.0,0.0,0.0,0.0,0,,5,372,51,37.11475001182407,"['M021', 'M036', 'M006', 'M033', 'M020']",[],[]
