provider,mode,query_id,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_count,returned_chars,returned_words,latency_ms,retrieved_ids,relevant_ids,prohibited_ids
mem0,raw,Q001,exact,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,553,87,2169.92166696582,"['M001', 'M026', 'M047', 'M045', 'M042']",['M001'],[]
mem0,raw,Q002,exact,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,407,58,1777.5815830100328,"['M002', 'M004', 'M024', 'M003', 'M037']",['M002'],[]
mem0,raw,Q003,exact,1.0,1.0,0.2,1.0,1.0,0.4,2,1.0,5,302,45,1886.9784999405965,"['M005', 'M035', 'M018', 'M017', 'M036']",['M005'],"['M035', 'M036']"
mem0,raw,Q004,semantic,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,677,106,2010.3564580203965,"['M006', 'M045', 'M026', 'M025', 'M007']",['M006'],[]
mem0,raw,Q005,semantic,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,501,83,1920.5402079969645,"['M007', 'M045', 'M026', 'M035', 'M033']",['M007'],[]
mem0,raw,Q006,semantic,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,414,58,1814.1943749506027,"['M008', 'M022', 'M021', 'M037', 'M035']",['M008'],[]
mem0,raw,Q007,temporal_current,1.0,1.0,0.2,0.5,1.0,0.2,1,0.0,5,282,43,1718.0117500247434,"['M011', 'M012', 'M048', 'M031', 'M013']",['M012'],['M011']
mem0,raw,Q008,temporal_current,1.0,1.0,0.2,0.5,1.0,0.2,1,0.0,5,406,56,1727.0774999633431,"['M013', 'M014', 'M022', 'M045', 'M031']",['M014'],['M013']
mem0,raw,Q009,temporal_current,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,355,51,1713.1948750466108,"['M016', 'M015', 'M021', 'M039', 'M022']",['M016'],['M015']
mem0,raw,Q010,temporal_asof,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,446,62,2004.476165981032,"['M013', 'M014', 'M022', 'M016', 'M045']",['M013'],['M014']
mem0,raw,Q011,temporal_asof,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,401,59,1658.2137920195237,"['M011', 'M012', 'M016', 'M010', 'M009']",['M011'],['M012']
mem0,raw,Q012,multihop,1.0,1.0,0.6,1.0,1.0,0.0,0,,5,430,62,2050.589958089404,"['M017', 'M019', 'M018', 'M040', 'M045']","['M017', 'M018', 'M019']",[]
mem0,raw,Q013,multihop,1.0,1.0,0.6,1.0,1.0,0.0,0,,5,421,62,1627.978750038892,"['M022', 'M020', 'M021', 'M039', 'M007']","['M020', 'M021', 'M022']",[]
mem0,raw,Q014,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,512,77,1814.0371670015156,"['M023', 'M024', 'M002', 'M019', 'M004']",['M023'],['M024']
mem0,raw,Q015,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,652,98,1799.5766249950975,"['M025', 'M026', 'M006', 'M007', 'M043']",['M025'],['M026']
mem0,raw,Q016,procedure,1.0,1.0,0.2,0.3333333333333333,1.0,0.2,1,0.0,5,597,86,1539.140124921687,"['M009', 'M028', 'M027', 'M046', 'M044']",['M027'],['M028']
mem0,raw,Q017,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,447,67,1747.7681250311434,"['M044', 'M045', 'M014', 'M005', 'M035']",['M044'],['M045']
mem0,raw,Q018,procedure,1.0,1.0,0.2,0.5,1.0,0.2,1,0.0,5,471,74,1580.1782089984044,"['M047', 'M046', 'M030', 'M045', 'M001']",['M046'],['M047']
mem0,raw,Q019,scope,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,305,45,1789.3989590229467,"['M029', 'M030', 'M031', 'M033', 'M014']",['M029'],['M030']
mem0,raw,Q020,scope,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,254,38,1820.4067919868976,"['M032', 'M031', 'M030', 'M034', 'M018']",['M032'],['M031']
mem0,raw,Q021,scope,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,334,53,1857.6869999524206,"['M033', 'M034', 'M026', 'M029', 'M031']",['M033'],['M034']
mem0,raw,Q022,temporal_current,1.0,1.0,0.2,0.5,1.0,0.2,1,0.0,5,492,72,1878.7694169441238,"['M041', 'M042', 'M043', 'M044', 'M023']",['M042'],['M041']
mem0,raw,Q023,conflict,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,414,61,1044.3688749801368,"['M043', 'M042', 'M041', 'M026', 'M034']",['M043'],[]
mem0,raw,Q024,protocol,1.0,0.5,0.2,1.0,0.0,0.2,1,1.0,5,520,78,1212.0717919897288,"['M010', 'M027', 'M037', 'M024', 'M028']","['M009', 'M010']","['M037', 'M038']"
mem0,raw,Q025,negative,0.0,1.0,0.0,0.0,0.0,0.0,0,,5,397,59,829.4647079892457,"['M004', 'M013', 'M045', 'M014', 'M005']",[],[]
mem0,raw,Q026,negative,0.0,1.0,0.0,0.0,0.0,0.0,0,,5,318,45,780.404832912609,"['M006', 'M050', 'M011', 'M032', 'M013']",[],[]
