provider,mode,query_id,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_count,returned_chars,returned_words,latency_ms,retrieved_ids,relevant_ids,prohibited_ids
perseus_vault,raw,Q001,exact,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,494,77,99.25137495156378,"['M001', 'M047', 'M017', 'M010', 'M045']",['M001'],[]
perseus_vault,raw,Q002,exact,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,470,70,15.26033307891339,"['M002', 'M003', 'M037', 'M024', 'M023']",['M002'],[]
perseus_vault,raw,Q003,exact,1.0,1.0,0.2,1.0,1.0,0.4,2,1.0,5,274,40,14.979375060647726,"['M005', 'M035', 'M036', 'M018', 'M013']",['M005'],"['M035', 'M036']"
perseus_vault,raw,Q004,semantic,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,586,88,15.122415963560343,"['M006', 'M047', 'M046', 'M026', 'M045']",['M006'],[]
perseus_vault,raw,Q005,semantic,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,613,99,14.797582989558578,"['M007', 'M045', 'M026', 'M020', 'M027']",['M007'],[]
perseus_vault,raw,Q006,semantic,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,340,52,15.949082910083234,"['M008', 'M005', 'M035', 'M036', 'M021']",['M008'],[]
perseus_vault,raw,Q007,temporal_current,1.0,1.0,0.2,0.5,1.0,0.2,1,0.0,5,331,48,15.15487500000745,"['M011', 'M012', 'M048', 'M019', 'M013']",['M012'],['M011']
perseus_vault,raw,Q008,temporal_current,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,398,55,15.214666025713086,"['M014', 'M022', 'M013', 'M045', 'M011']",['M014'],['M013']
perseus_vault,raw,Q009,temporal_current,1.0,1.0,0.2,0.5,1.0,0.2,1,0.0,5,374,56,15.079166973009706,"['M015', 'M016', 'M002', 'M039', 'M018']",['M016'],['M015']
perseus_vault,raw,Q010,temporal_asof,1.0,1.0,0.2,0.5,1.0,0.2,1,0.0,5,425,59,15.546959009952843,"['M014', 'M013', 'M022', 'M045', 'M038']",['M013'],['M014']
perseus_vault,raw,Q011,temporal_asof,1.0,1.0,0.2,0.5,1.0,0.2,1,1.0,5,364,55,15.578540973365307,"['M010', 'M011', 'M024', 'M013', 'M012']",['M011'],['M012']
perseus_vault,raw,Q012,multihop,1.0,1.0,0.6,1.0,1.0,0.0,0,,5,430,62,15.261291991919279,"['M017', 'M040', 'M018', 'M019', 'M045']","['M017', 'M018', 'M019']",[]
perseus_vault,raw,Q013,multihop,1.0,1.0,0.6,1.0,1.0,0.0,0,,5,361,49,14.960041968151927,"['M020', 'M022', 'M039', 'M021', 'M017']","['M020', 'M021', 'M022']",[]
perseus_vault,raw,Q014,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,543,83,15.21358301397413,"['M023', 'M024', 'M002', 'M019', 'M045']",['M023'],['M024']
perseus_vault,raw,Q015,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,695,108,14.934250037185848,"['M025', 'M026', 'M006', 'M008', 'M007']",['M025'],['M026']
perseus_vault,raw,Q016,procedure,1.0,1.0,0.2,0.5,1.0,0.2,1,1.0,5,530,77,15.06495801731944,"['M009', 'M027', 'M028', 'M010', 'M037']",['M027'],['M028']
perseus_vault,raw,Q017,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,467,70,15.13054093811661,"['M044', 'M014', 'M045', 'M005', 'M017']",['M044'],['M045']
perseus_vault,raw,Q018,procedure,1.0,1.0,0.2,0.5,1.0,0.2,1,0.0,5,566,87,15.022332896478474,"['M047', 'M046', 'M025', 'M045', 'M024']",['M046'],['M047']
perseus_vault,raw,Q019,scope,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0,1.0,3,147,22,17.51391706056893,"['M029', 'M031', 'M033']",['M029'],['M030']
perseus_vault,raw,Q020,scope,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0,1.0,3,137,22,17.063959036022425,"['M032', 'M030', 'M034']",['M032'],['M031']
perseus_vault,raw,Q021,scope,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0,1.0,3,147,22,17.37149991095066,"['M033', 'M029', 'M031']",['M033'],['M034']
perseus_vault,raw,Q022,temporal_current,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,363,49,15.420833020471036,"['M042', 'M041', 'M043', 'M012', 'M013']",['M042'],['M041']
perseus_vault,raw,Q023,conflict,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,462,63,14.945333008654416,"['M043', 'M042', 'M041', 'M044', 'M014']",['M043'],[]
perseus_vault,raw,Q024,protocol,1.0,1.0,0.4,1.0,1.0,0.2,1,1.0,5,530,77,15.150749939493835,"['M010', 'M027', 'M037', 'M028', 'M009']","['M009', 'M010']","['M037', 'M038']"
perseus_vault,raw,Q025,negative,0.0,1.0,0.0,0.0,0.0,0.0,0,,5,320,48,15.13900002464652,"['M036', 'M018', 'M004', 'M005', 'M017']",[],[]
perseus_vault,raw,Q026,negative,0.0,1.0,0.0,0.0,0.0,0.0,0,,5,496,74,15.221792040392756,"['M006', 'M027', 'M038', 'M010', 'M050']",[],[]
