provider,mode,query_id,category,hit_at_k,recall_at_k,precision_at_k,reciprocal_rank,all_relevant_at_k,prohibited_at_k,prohibited_count,useful_before_harmful,returned_count,returned_chars,returned_words,latency_ms,retrieved_ids,relevant_ids,prohibited_ids
claude_mem_fts5_core,raw,Q001,exact,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.10462799946253654,[],['M001'],[]
claude_mem_fts5_core,raw,Q002,exact,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.03285000093455892,[],['M002'],[]
claude_mem_fts5_core,raw,Q003,exact,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.02532800135668367,[],['M005'],"['M035', 'M036']"
claude_mem_fts5_core,raw,Q004,semantic,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.025579000066500157,[],['M006'],[]
claude_mem_fts5_core,raw,Q005,semantic,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0481530005345121,[],['M007'],[]
claude_mem_fts5_core,raw,Q006,semantic,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,12.564388000100735,[],['M008'],[]
claude_mem_fts5_core,raw,Q007,temporal_current,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.08851400161802303,[],['M012'],['M011']
claude_mem_fts5_core,raw,Q008,temporal_current,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.10710199967434164,[],['M014'],['M013']
claude_mem_fts5_core,raw,Q009,temporal_current,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.04595900099957362,[],['M016'],['M015']
claude_mem_fts5_core,raw,Q010,temporal_asof,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.3455810001469217,[],['M013'],['M014']
claude_mem_fts5_core,raw,Q011,temporal_asof,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.07229900074889883,[],['M011'],['M012']
claude_mem_fts5_core,raw,Q012,multihop,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.12916500054416247,[],"['M017', 'M018', 'M019']",[]
claude_mem_fts5_core,raw,Q013,multihop,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.08655099918541964,[],"['M020', 'M021', 'M022']",[]
claude_mem_fts5_core,raw,Q014,procedure,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.06586000017705373,[],['M023'],['M024']
claude_mem_fts5_core,raw,Q015,procedure,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.02405700070085004,[],['M025'],['M026']
claude_mem_fts5_core,raw,Q016,procedure,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.0271400003839517,[],['M027'],['M028']
claude_mem_fts5_core,raw,Q017,procedure,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.021101999664097093,[],['M044'],['M045']
claude_mem_fts5_core,raw,Q018,procedure,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.02042099913523998,[],['M046'],['M047']
claude_mem_fts5_core,raw,Q019,scope,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.04008999894722365,[],['M029'],['M030']
claude_mem_fts5_core,raw,Q020,scope,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.021353000192902982,[],['M032'],['M031']
claude_mem_fts5_core,raw,Q021,scope,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.02006999966397416,[],['M033'],['M034']
claude_mem_fts5_core,raw,Q022,temporal_current,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.01999000051000621,[],['M042'],['M041']
claude_mem_fts5_core,raw,Q023,conflict,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.030294999305624515,[],['M043'],[]
claude_mem_fts5_core,raw,Q024,protocol,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,0.020630999642889947,[],"['M009', 'M010']","['M037', 'M038']"
claude_mem_fts5_core,raw,Q025,negative,0.0,1.0,1.0,1.0,1.0,0.0,0,,0,0,0,0.01948999852174893,[],[],[]
claude_mem_fts5_core,raw,Q026,negative,0.0,1.0,1.0,1.0,1.0,0.0,0,,0,0,0,0.019430000975262374,[],[],[]
claude_mem_chroma_lsa,raw,Q001,exact,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,525,76,0.6689199999527773,"['M044', 'M042', 'M045', 'M043', 'M046']",['M001'],[]
claude_mem_chroma_lsa,raw,Q002,exact,0.0,0.0,0.0,0.0,0.0,0.0,0,,4,403,58,0.5019069994887104,"['M043', 'M045', 'M042', 'M046']",['M002'],[]
claude_mem_chroma_lsa,raw,Q003,exact,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,221,32,0.4954270007146988,"['M044', 'M042']",['M005'],"['M035', 'M036']"
claude_mem_chroma_lsa,raw,Q004,semantic,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,0,1.2946440001542214,[],['M006'],[]
claude_mem_chroma_lsa,raw,Q005,semantic,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,406,65,0.4964990002918057,"['M048', 'M049', 'M050', 'M044', 'M042']",['M007'],[]
claude_mem_chroma_lsa,raw,Q006,semantic,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,406,65,0.44904800051881466,"['M048', 'M049', 'M044', 'M042', 'M050']",['M008'],[]
claude_mem_chroma_lsa,raw,Q007,temporal_current,0.0,0.0,0.0,0.0,0.0,0.0,0,,3,247,41,0.4683860006480245,"['M048', 'M044', 'M050']",['M012'],['M011']
claude_mem_chroma_lsa,raw,Q008,temporal_current,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,471,70,0.45813100041414145,"['M045', 'M043', 'M050', 'M042', 'M044']",['M014'],['M013']
claude_mem_chroma_lsa,raw,Q009,temporal_current,0.0,0.0,0.0,0.0,0.0,0.0,0,,3,238,34,0.456547999419854,"['M043', 'M042', 'M050']",['M016'],['M015']
claude_mem_chroma_lsa,raw,Q010,temporal_asof,1.0,1.0,0.2,1.0,1.0,0.0,0,1.0,5,530,75,0.42004399983852636,"['M013', 'M089', 'M221', 'M101', 'M053']",['M013'],['M014']
claude_mem_chroma_lsa,raw,Q011,temporal_asof,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,500,81,0.39421499968739226,"['M015', 'M010', 'M191', 'M131', 'M071']",['M011'],['M012']
claude_mem_chroma_lsa,raw,Q012,multihop,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,447,64,0.4654220010706922,"['M042', 'M049', 'M047', 'M043', 'M046']","['M017', 'M018', 'M019']",[]
claude_mem_chroma_lsa,raw,Q013,multihop,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,444,66,0.4499480000959011,"['M047', 'M043', 'M045', 'M042', 'M050']","['M020', 'M021', 'M022']",[]
claude_mem_chroma_lsa,raw,Q014,procedure,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,498,72,0.4687979999289382,"['M045', 'M042', 'M043', 'M046', 'M047']",['M023'],['M024']
claude_mem_chroma_lsa,raw,Q015,procedure,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,107,16,0.412793000577949,['M046'],['M025'],['M026']
claude_mem_chroma_lsa,raw,Q016,procedure,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,447,64,0.46462099999189377,"['M043', 'M047', 'M046', 'M042', 'M049']",['M027'],['M028']
claude_mem_chroma_lsa,raw,Q017,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,464,73,0.4065830016770633,"['M044', 'M042', 'M049', 'M048', 'M045']",['M044'],['M045']
claude_mem_chroma_lsa,raw,Q018,procedure,1.0,1.0,0.2,1.0,1.0,0.2,1,1.0,5,498,72,0.44059499850845896,"['M046', 'M047', 'M042', 'M045', 'M043']",['M046'],['M047']
claude_mem_chroma_lsa,raw,Q019,scope,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,111,18,0.40754499968898017,['M045'],['M029'],['M030']
claude_mem_chroma_lsa,raw,Q020,scope,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,164,28,0.45216199941933155,"['M045', 'M050']",['M032'],['M031']
claude_mem_chroma_lsa,raw,Q021,scope,0.0,0.0,0.0,0.0,0.0,0.0,0,,3,246,36,0.46160599958966486,"['M046', 'M043', 'M050']",['M033'],['M034']
claude_mem_chroma_lsa,raw,Q022,temporal_current,1.0,1.0,0.2,0.5,1.0,0.0,0,1.0,5,439,65,0.46336000013980083,"['M044', 'M042', 'M049', 'M048', 'M043']",['M042'],['M041']
claude_mem_chroma_lsa,raw,Q023,conflict,1.0,1.0,0.3333333333333333,0.5,1.0,0.0,0,,3,307,42,0.3997429994342383,"['M042', 'M043', 'M044']",['M043'],[]
claude_mem_chroma_lsa,raw,Q024,protocol,0.0,0.0,0.0,0.0,0.0,0.0,0,,4,387,54,0.42972899973392487,"['M043', 'M047', 'M046', 'M042']","['M009', 'M010']","['M037', 'M038']"
claude_mem_chroma_lsa,raw,Q025,negative,0.0,1.0,0.0,0.0,0.0,0.0,0,,3,332,50,0.4185620000498602,"['M044', 'M045', 'M042']",[],[]
claude_mem_chroma_lsa,raw,Q026,negative,0.0,1.0,1.0,1.0,1.0,0.0,0,,0,0,0,0.3767590005736565,[],[],[]
claude_mem_chroma_lsa_no_recency,raw,Q001,exact,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,680,95,0.48520199925405905,"['M216', 'M456', 'M276', 'M396', 'M156']",['M001'],[]
claude_mem_chroma_lsa_no_recency,raw,Q002,exact,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,675,95,0.41297300049336627,"['M252', 'M372', 'M132', 'M432', 'M492']",['M002'],[]
claude_mem_chroma_lsa_no_recency,raw,Q003,exact,1.0,1.0,0.2,0.5,1.0,0.2,1,0.0,5,457,71,0.41175100159307476,"['M036', 'M005', 'M064', 'M124', 'M304']",['M005'],"['M035', 'M036']"
claude_mem_chroma_lsa_no_recency,raw,Q004,semantic,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,543,76,0.3628270005719969,"['M006', 'M027', 'M030', 'M219', 'M459']",['M006'],[]
claude_mem_chroma_lsa_no_recency,raw,Q005,semantic,1.0,1.0,0.2,1.0,1.0,0.0,0,,5,381,63,0.3869140000460902,"['M007', 'M012', 'M011', 'M048', 'M039']",['M007'],[]
claude_mem_chroma_lsa_no_recency,raw,Q006,semantic,1.0,1.0,0.2,0.2,1.0,0.0,0,,5,458,75,0.35227199987275526,"['M048', 'M007', 'M011', 'M012', 'M008']",['M008'],[]
claude_mem_chroma_lsa_no_recency,raw,Q007,temporal_current,1.0,1.0,0.2,0.5,1.0,0.2,1,0.0,5,409,67,0.34276699989277404,"['M011', 'M012', 'M007', 'M048', 'M004']",['M012'],['M011']
claude_mem_chroma_lsa_no_recency,raw,Q008,temporal_current,0.0,0.0,0.0,0.0,0.0,0.0,0,,5,599,85,0.3776900011871476,"['M497', 'M077', 'M317', 'M257', 'M053']",['M014'],['M013']
claude_mem_chroma_lsa_no_recency,raw,Q009,temporal_current,1.0,1.0,0.2,1.0,1.0,0.0,0,1.0,5,532,84,0.4591819997585844,"['M016', 'M419', 'M263', 'M083', 'M203']",['M016'],['M015']
